game_date,home_team,away_team,home_win,espn_pregame_home,espn_final_home,espn_wp_min,espn_wp_max,espn_lead_changes,espn_total_plays,espn_q1_end_wp,espn_q1_end_home_score,espn_q1_end_away_score,espn_q2_end_wp,espn_q2_end_home_score,espn_q2_end_away_score,espn_q3_end_wp,espn_q3_end_home_score,espn_q3_end_away_score,espn_q4_end_wp,model_home_prob,pm_pregame_home
2026-01-08,Charlotte Hornets,Indiana Pacers,0,0.64,0.683,0.0,0.869,28.0,501.0,0.526,30.0,33.0,0.503,58.0,60.0,0.381,87.0,90.0,0.683,0.5668,
2026-01-08,Minnesota Timberwolves,Cleveland Cavaliers,1,0.562,0.91,0.268,1.0,8.0,459.0,0.583,32.0,31.0,0.401,63.0,67.0,0.983,106.0,89.0,0.91,0.6654,
2026-01-08,Chicago Bulls,Miami Heat,0,,,,,,,,,,,,,,,,,0.3949,
2026-01-08,Utah Jazz,Dallas Mavericks,1,0.367,1.0,0.095,1.0,19.0,436.0,0.552,34.0,29.0,0.539,58.0,55.0,0.417,88.0,89.0,1.0,0.3794,
2026-01-09,Orlando Magic,Philadelphia 76ers,0,0.541,0.0,0.0,0.758,17.0,497.0,0.513,10.0,11.0,0.55,54.0,53.0,0.316,79.0,83.0,0.0,0.4813,
2026-01-09,Boston Celtics,Toronto Raptors,1,0.717,1.0,0.591,1.0,0.0,430.0,0.815,37.0,30.0,0.591,46.0,47.0,0.931,97.0,86.0,1.0,0.6527,
2026-01-09,Washington Wizards,New Orleans Pelicans,0,0.449,0.001,0.0,0.486,0.0,517.0,0.399,26.0,28.0,0.382,42.0,45.0,0.029,70.0,87.0,0.001,0.482,
2026-01-09,Brooklyn Nets,LA Clippers,0,0.367,0.0,0.0,0.367,0.0,435.0,0.167,25.0,35.0,0.066,47.0,63.0,0.027,76.0,91.0,0.0,0.3919,
2026-01-09,Memphis Grizzlies,Oklahoma City Thunder,0,0.354,0.0,0.0,0.991,8.0,512.0,0.677,35.0,25.0,0.938,65.0,46.0,0.942,87.0,73.0,0.0,0.3055,
2026-01-09,Denver Nuggets,Atlanta Hawks,0,0.487,0.001,0.0,0.7,12.0,421.0,0.442,28.0,30.0,0.239,50.0,58.0,0.55,75.0,74.0,0.001,0.6664,
2026-01-09,Phoenix Suns,New York Knicks,1,0.433,0.996,0.343,1.0,35.0,488.0,0.593,25.0,20.0,0.535,47.0,44.0,0.83,94.0,86.0,0.996,0.5125,
2026-01-09,Portland Trail Blazers,Houston Rockets,1,0.299,1.0,0.034,1.0,5.0,502.0,0.324,28.0,29.0,0.367,55.0,56.0,0.04,77.0,90.0,1.0,0.355,
2026-01-09,Golden State Warriors,Sacramento Kings,1,0.836,1.0,0.644,1.0,0.0,437.0,0.861,34.0,29.0,0.862,34.0,29.0,0.963,97.0,84.0,1.0,0.7347,
2026-01-09,Los Angeles Lakers,Milwaukee Bucks,0,0.61,0.0,0.0,0.822,33.0,452.0,0.603,25.0,24.0,0.251,52.0,61.0,0.137,77.0,86.0,0.0,0.5413,
2026-01-10,Cleveland Cavaliers,Minnesota Timberwolves,1,0.564,1.0,0.22,1.0,20.0,457.0,0.442,29.0,33.0,0.465,63.0,65.0,0.85,99.0,91.0,1.0,0.455,
2026-01-10,Indiana Pacers,Miami Heat,1,0.254,1.0,0.254,1.0,15.0,523.0,0.808,36.0,18.0,0.874,61.0,45.0,0.999,99.0,72.0,1.0,0.3121,
2026-01-10,Detroit Pistons,LA Clippers,0,0.645,0.899,0.0,0.972,6.0,514.0,0.899,20.0,5.0,0.918,55.0,41.0,0.861,76.0,68.0,0.771,0.6635,
2026-01-10,Chicago Bulls,Dallas Mavericks,1,0.577,1.0,0.557,1.0,0.0,497.0,0.767,31.0,23.0,0.851,66.0,55.0,0.97,94.0,79.0,1.0,0.5851,
2026-01-10,Boston Celtics,San Antonio Spurs,0,0.519,0.0,0.0,0.851,15.0,468.0,0.644,26.0,21.0,0.67,55.0,50.0,0.592,75.0,73.0,0.0,0.5107,
2026-01-10,Utah Jazz,Charlotte Hornets,0,0.428,0.0,0.0,0.448,0.0,488.0,0.011,8.0,39.0,0.002,38.0,77.0,0.001,53.0,92.0,0.0,0.3424,
2026-01-11,Orlando Magic,New Orleans Pelicans,1,0.711,1.0,0.133,1.0,12.0,446.0,0.654,26.0,26.0,0.572,58.0,59.0,0.225,91.0,98.0,1.0,0.7129,
2026-01-11,Memphis Grizzlies,Brooklyn Nets,1,0.651,1.0,0.035,1.0,4.0,460.0,0.858,34.0,23.0,0.874,61.0,50.0,0.683,77.0,74.0,1.0,0.5997,
2026-01-11,Portland Trail Blazers,New York Knicks,0,0.336,0.0,0.0,0.68,4.0,459.0,0.37,34.0,34.0,0.255,60.0,65.0,0.219,85.0,90.0,0.0,0.3824,
2026-01-11,Toronto Raptors,Philadelphia 76ers,1,0.477,1.0,0.064,1.0,63.0,592.0,0.497,0.0,0.0,0.806,58.0,48.0,0.157,76.0,84.0,0.5,0.519,
2026-01-11,Oklahoma City Thunder,Miami Heat,1,0.816,0.998,0.355,1.0,6.0,474.0,0.605,18.0,25.0,0.635,38.0,41.0,0.885,93.0,85.0,0.998,0.7172,
2026-01-11,Minnesota Timberwolves,San Antonio Spurs,1,0.534,1.0,0.025,1.0,10.0,505.0,0.336,24.0,31.0,0.135,42.0,55.0,0.043,71.0,85.0,1.0,0.5225,
2026-01-11,Phoenix Suns,Washington Wizards,1,0.861,1.0,0.796,1.0,0.0,479.0,0.796,24.0,24.0,0.955,65.0,50.0,0.983,85.0,67.0,1.0,0.7158,
2026-01-11,Denver Nuggets,Milwaukee Bucks,1,0.464,1.0,0.295,1.0,17.0,462.0,0.579,27.0,23.0,0.796,62.0,52.0,0.912,85.0,74.0,1.0,0.6669,
2026-01-11,Golden State Warriors,Atlanta Hawks,0,0.643,0.001,0.0,0.82,11.0,502.0,0.629,28.0,27.0,0.739,39.0,34.0,0.026,78.0,94.0,0.001,0.5653,
2026-01-11,Sacramento Kings,Houston Rockets,1,0.178,0.999,0.129,1.0,23.0,482.0,0.182,20.0,23.0,0.315,45.0,44.0,0.581,74.0,70.0,0.999,0.2641,
2026-01-12,Cleveland Cavaliers,Utah Jazz,0,0.857,0.0,0.0,0.908,21.0,462.0,0.486,22.0,34.0,0.887,62.0,54.0,0.404,86.0,90.0,0.0,0.7059,
2026-01-12,Indiana Pacers,Boston Celtics,1,0.312,1.0,0.148,1.0,3.0,405.0,0.198,17.0,24.0,0.304,53.0,56.0,0.548,79.0,77.0,1.0,0.2797,
2026-01-12,Toronto Raptors,Philadelphia 76ers,0,0.528,0.0,0.0,0.605,5.0,469.0,0.118,28.0,45.0,0.005,51.0,80.0,0.002,77.0,99.0,0.0,0.5061,
2026-01-12,Dallas Mavericks,Brooklyn Nets,1,0.6,1.0,0.548,1.0,0.0,448.0,0.809,31.0,21.0,0.862,56.0,45.0,0.826,84.0,77.0,1.0,0.5359,
2026-01-12,Sacramento Kings,Los Angeles Lakers,1,0.246,1.0,0.135,1.0,5.0,429.0,0.412,32.0,28.0,0.823,59.0,45.0,0.907,95.0,83.0,1.0,0.2694,
2026-01-12,LA Clippers,Charlotte Hornets,1,0.671,1.0,0.408,1.0,14.0,446.0,0.57,24.0,26.0,0.651,45.0,43.0,0.641,86.0,84.0,1.0,0.5109,
2026-01-13,Miami Heat,Phoenix Suns,1,0.567,1.0,0.108,1.0,6.0,520.0,0.765,36.0,28.0,0.942,67.0,50.0,0.519,92.0,92.0,1.0,0.4968,
2026-01-13,Houston Rockets,Chicago Bulls,1,0.807,0.832,0.442,1.0,8.0,491.0,0.836,29.0,24.0,0.571,57.0,60.0,0.681,90.0,88.0,0.832,0.6729,
2026-01-13,New Orleans Pelicans,Denver Nuggets,0,0.452,0.528,0.0,0.842,21.0,486.0,0.44,31.0,32.0,0.649,65.0,60.0,0.754,77.0,69.0,0.528,0.2444,
2026-01-13,Oklahoma City Thunder,San Antonio Spurs,1,0.702,1.0,0.561,1.0,0.0,486.0,0.797,32.0,26.0,0.702,55.0,52.0,0.992,95.0,76.0,1.0,0.6211,
2026-01-13,Milwaukee Bucks,Minnesota Timberwolves,0,0.414,0.0,0.0,0.415,0.0,435.0,0.25,15.0,22.0,0.002,45.0,76.0,0.001,71.0,99.0,0.0,0.3405,
2026-01-13,Los Angeles Lakers,Atlanta Hawks,1,0.521,1.0,0.387,1.0,16.0,475.0,0.7,37.0,30.0,0.973,79.0,56.0,0.977,102.0,86.0,1.0,0.5338,
2026-01-13,Golden State Warriors,Portland Trail Blazers,1,0.733,0.999,0.715,1.0,0.0,464.0,0.879,23.0,13.0,0.993,67.0,41.0,0.998,95.0,71.0,0.999,0.6346,
2026-01-14,Indiana Pacers,Toronto Raptors,0,0.457,0.0,0.0,0.457,0.0,524.0,0.069,18.0,37.0,0.078,22.0,41.0,0.021,78.0,94.0,0.0,0.2773,
2026-01-14,Philadelphia 76ers,Cleveland Cavaliers,0,0.469,0.0,0.0,0.521,4.0,473.0,0.132,18.0,33.0,0.121,47.0,60.0,0.012,75.0,93.0,0.0,0.5451,
2026-01-14,Chicago Bulls,Utah Jazz,1,0.666,1.0,0.47,1.0,8.0,475.0,0.547,36.0,39.0,0.471,52.0,56.0,0.545,94.0,94.0,1.0,0.6281,
2026-01-14,New Orleans Pelicans,Brooklyn Nets,1,0.579,1.0,0.155,1.0,36.0,476.0,0.439,27.0,31.0,0.5,54.0,55.0,0.545,87.0,87.0,1.0,0.3928,
2026-01-14,Dallas Mavericks,Denver Nuggets,0,0.595,0.0,0.0,0.681,5.0,477.0,0.393,23.0,29.0,0.079,46.0,63.0,0.117,78.0,88.0,0.0,0.2987,
2026-01-14,Sacramento Kings,New York Knicks,1,0.186,1.0,0.147,1.0,5.0,497.0,0.654,32.0,17.0,0.799,56.0,42.0,0.99,96.0,76.0,1.0,0.2625,
2026-01-14,LA Clippers,Washington Wizards,1,0.824,1.0,0.642,1.0,0.0,445.0,0.949,37.0,22.0,0.977,70.0,51.0,0.861,96.0,89.0,1.0,0.6359,
2026-01-15,Orlando Magic,Memphis Grizzlies,1,0.667,1.0,0.087,1.0,10.0,491.0,0.183,23.0,39.0,0.275,58.0,67.0,0.764,84.0,79.0,1.0,0.5447,
2026-01-15,Detroit Pistons,Phoenix Suns,1,0.722,0.568,0.149,1.0,32.0,544.0,0.423,23.0,32.0,0.568,51.0,55.0,0.51,89.0,90.0,0.967,0.6155,
2026-01-15,Houston Rockets,Oklahoma City Thunder,0,0.439,0.0,0.0,0.489,0.0,493.0,0.362,15.0,18.0,0.241,48.0,55.0,0.409,75.0,77.0,0.0,0.427,
2026-01-15,Miami Heat,Boston Celtics,0,0.432,0.0,0.0,0.963,8.0,486.0,0.874,27.0,9.0,0.794,64.0,54.0,0.888,93.0,83.0,0.0,0.4776,
2026-01-15,San Antonio Spurs,Milwaukee Bucks,1,0.697,1.0,0.533,1.0,0.0,468.0,0.742,31.0,27.0,0.912,66.0,53.0,0.999,106.0,69.0,1.0,0.6621,
2026-01-15,Dallas Mavericks,Utah Jazz,1,0.682,1.0,0.59,1.0,0.0,467.0,0.864,35.0,24.0,0.972,70.0,50.0,0.999,110.0,72.0,1.0,0.5669,
2026-01-15,Golden State Warriors,New York Knicks,1,0.565,1.0,0.162,1.0,10.0,464.0,0.413,30.0,35.0,0.636,62.0,59.0,0.947,99.0,87.0,1.0,0.5314,
2026-01-15,Portland Trail Blazers,Atlanta Hawks,1,0.42,1.0,0.163,1.0,13.0,492.0,0.661,33.0,25.0,0.384,54.0,56.0,0.533,88.0,87.0,1.0,0.4586,
2026-01-15,Los Angeles Lakers,Charlotte Hornets,0,0.633,0.0,0.0,0.876,5.0,476.0,0.807,39.0,30.0,0.26,55.0,64.0,0.097,93.0,104.0,0.0,0.5812,
2026-01-16,Indiana Pacers,New Orleans Pelicans,1,0.566,1.0,0.39,1.0,14.0,461.0,0.483,31.0,33.0,0.752,73.0,66.0,0.875,102.0,93.0,1.0,0.5063,
2026-01-16,Philadelphia 76ers,Cleveland Cavaliers,0,0.476,0.0,0.0,0.939,22.0,447.0,0.488,31.0,31.0,0.725,62.0,55.0,0.807,91.0,84.0,0.0,0.4875,
2026-01-16,Brooklyn Nets,Chicago Bulls,1,0.499,1.0,0.33,1.0,5.0,456.0,0.606,27.0,23.0,0.931,57.0,40.0,0.981,89.0,72.0,1.0,0.3898,
2026-01-16,Toronto Raptors,LA Clippers,0,0.548,0.0,0.0,0.97,31.0,474.0,0.754,32.0,24.0,0.807,61.0,52.0,0.92,89.0,78.0,0.5,0.5419,
2026-01-16,Houston Rockets,Minnesota Timberwolves,1,0.56,1.0,0.222,1.0,36.0,536.0,0.395,29.0,34.0,0.436,53.0,55.0,0.461,81.0,82.0,1.0,0.5071,
2026-01-16,Sacramento Kings,Washington Wizards,1,0.751,1.0,0.708,1.0,0.0,485.0,0.944,39.0,22.0,0.8,67.0,61.0,0.984,101.0,84.0,1.0,0.453,
2026-01-17,Dallas Mavericks,Utah Jazz,1,0.714,1.0,0.696,1.0,0.0,485.0,0.903,42.0,29.0,0.899,71.0,59.0,0.977,89.0,71.0,1.0,0.5893,
2026-01-17,Atlanta Hawks,Boston Celtics,0,0.445,0.0,0.0,0.519,4.0,481.0,0.278,23.0,30.0,0.003,51.0,82.0,0.001,66.0,108.0,0.0,0.4082,
2026-01-17,Detroit Pistons,Indiana Pacers,1,0.84,1.0,0.84,1.0,0.0,516.0,0.977,31.0,11.0,0.999,59.0,25.0,0.999,92.0,53.0,1.0,0.7447,
2026-01-17,New York Knicks,Phoenix Suns,0,0.61,0.0,0.0,0.889,23.0,490.0,0.787,27.0,19.0,0.594,56.0,55.0,0.391,77.0,80.0,0.0,0.5567,
2026-01-17,San Antonio Spurs,Minnesota Timberwolves,1,0.593,1.0,0.011,1.0,16.0,506.0,0.533,21.0,22.0,0.987,69.0,44.0,0.938,96.0,84.0,1.0,0.5285,
2026-01-17,Miami Heat,Oklahoma City Thunder,1,0.274,1.0,0.105,1.0,23.0,518.0,0.172,30.0,37.0,0.232,60.0,65.0,0.437,95.0,95.0,1.0,0.346,
2026-01-17,Golden State Warriors,Charlotte Hornets,1,0.702,1.0,0.679,1.0,0.0,488.0,0.873,39.0,28.0,0.896,69.0,57.0,0.989,112.0,94.0,1.0,0.648,
2026-01-17,Denver Nuggets,Washington Wizards,1,0.859,0.997,0.177,1.0,26.0,473.0,0.895,36.0,29.0,0.678,62.0,63.0,0.459,83.0,86.0,0.997,0.7793,
2026-01-17,Portland Trail Blazers,Los Angeles Lakers,1,0.505,1.0,0.421,1.0,12.0,492.0,0.833,40.0,27.0,0.816,71.0,61.0,0.982,107.0,90.0,1.0,0.3972,
2026-01-18,Memphis Grizzlies,Orlando Magic,1,0.348,1.0,0.348,1.0,5.0,492.0,0.827,40.0,23.0,0.935,72.0,53.0,0.989,100.0,81.0,1.0,0.4209,
2026-01-18,Houston Rockets,New Orleans Pelicans,1,0.84,1.0,0.683,1.0,0.0,457.0,0.808,32.0,30.0,0.906,64.0,54.0,0.868,87.0,80.0,1.0,0.7589,
2026-01-18,Chicago Bulls,Brooklyn Nets,1,0.613,1.0,0.557,1.0,0.0,436.0,0.92,39.0,22.0,0.962,70.0,51.0,0.998,95.0,71.0,1.0,0.6295,
2026-01-18,Denver Nuggets,Charlotte Hornets,0,0.492,0.0,0.0,0.492,0.0,431.0,0.14,18.0,33.0,0.011,34.0,60.0,0.001,57.0,87.0,0.0,0.6866,
2026-01-18,Sacramento Kings,Portland Trail Blazers,0,0.517,0.0,0.0,0.575,15.0,469.0,0.505,32.0,32.0,0.157,53.0,64.0,0.078,82.0,93.0,0.0,0.3518,
2026-01-18,Los Angeles Lakers,Toronto Raptors,1,0.468,1.0,0.222,1.0,31.0,464.0,0.268,23.0,30.0,0.513,55.0,54.0,0.505,73.0,72.0,1.0,0.5003,
2026-01-19,Atlanta Hawks,Milwaukee Bucks,0,0.565,0.0,0.0,0.625,25.0,475.0,0.511,19.0,20.0,0.087,38.0,54.0,0.166,72.0,80.0,0.0,0.4779,
2026-01-19,Cleveland Cavaliers,Oklahoma City Thunder,0,0.396,0.0,0.0,0.451,0.0,519.0,0.248,22.0,28.0,0.076,51.0,66.0,0.036,60.0,76.0,0.0,0.3819,
2026-01-19,Washington Wizards,LA Clippers,0,0.228,0.0,0.0,0.765,16.0,489.0,0.292,26.0,26.0,0.307,37.0,37.0,0.53,78.0,75.0,0.0,0.2885,
2026-01-19,San Antonio Spurs,Utah Jazz,1,0.903,1.0,0.751,1.0,0.0,483.0,0.933,34.0,26.0,0.845,61.0,57.0,0.986,96.0,80.0,1.0,0.7503,
2026-01-19,New York Knicks,Dallas Mavericks,0,0.762,0.012,0.0,0.762,5.0,506.0,0.461,22.0,31.0,0.012,47.0,75.0,0.012,63.0,86.0,0.0,0.6222,
2026-01-19,Philadelphia 76ers,Indiana Pacers,1,0.743,1.0,0.306,1.0,14.0,472.0,0.764,33.0,30.0,0.465,50.0,55.0,0.618,82.0,81.0,1.0,0.7431,
2026-01-19,Brooklyn Nets,Phoenix Suns,0,0.305,0.0,0.0,0.37,0.0,415.0,0.088,26.0,40.0,0.273,68.0,72.0,0.073,86.0,98.0,0.0,0.3358,
2026-01-19,Detroit Pistons,Boston Celtics,1,0.565,0.595,0.342,1.0,38.0,490.0,0.401,7.0,14.0,0.713,47.0,44.0,0.592,84.0,82.0,0.595,0.5703,
2026-01-19,Golden State Warriors,Miami Heat,1,0.639,1.0,0.4,1.0,6.0,515.0,0.645,33.0,32.0,0.695,70.0,66.0,0.925,104.0,93.0,1.0,0.6415,
2026-01-20,Philadelphia 76ers,Phoenix Suns,0,0.442,0.0,0.0,0.739,36.0,515.0,0.552,30.0,27.0,0.343,53.0,57.0,0.051,84.0,97.0,0.0,0.5043,
2026-01-20,Houston Rockets,San Antonio Spurs,1,0.648,1.0,0.054,1.0,20.0,476.0,0.352,26.0,35.0,0.24,60.0,70.0,0.11,82.0,92.0,1.0,0.5625,
2026-01-20,Chicago Bulls,LA Clippers,1,,,,,,,,,,,,,,,,,0.51,
2026-01-20,Utah Jazz,Minnesota Timberwolves,1,0.126,1.0,0.018,1.0,11.0,499.0,0.112,29.0,34.0,0.3,59.0,58.0,0.042,84.0,96.0,1.0,0.2822,
2026-01-20,Sacramento Kings,Miami Heat,0,0.355,0.0,0.0,0.429,0.0,476.0,0.226,25.0,32.0,0.098,64.0,77.0,0.078,89.0,100.0,0.0,0.2967,
2026-01-20,Denver Nuggets,Los Angeles Lakers,0,0.469,0.0,0.0,0.929,8.0,465.0,0.717,37.0,28.0,0.882,71.0,57.0,0.591,88.0,86.0,0.0,0.5896,
2026-01-20,Golden State Warriors,Toronto Raptors,0,0.602,0.002,0.0,0.602,1.0,487.0,0.194,15.0,30.0,0.049,50.0,70.0,0.046,94.0,108.0,0.002,0.5879,
2026-01-21,Charlotte Hornets,Cleveland Cavaliers,0,0.425,0.0,0.0,0.425,0.0,537.0,0.139,20.0,33.0,0.014,32.0,56.0,0.062,64.0,76.0,0.0,0.4183,
2026-01-21,New York Knicks,Brooklyn Nets,1,0.794,1.0,0.73,1.0,0.0,420.0,0.908,16.0,6.0,0.985,60.0,38.0,0.999,88.0,56.0,1.0,0.7022,
2026-01-21,Boston Celtics,Indiana Pacers,1,0.797,1.0,0.722,1.0,0.0,508.0,0.896,30.0,20.0,0.984,55.0,32.0,0.96,91.0,78.0,1.0,0.7616,
2026-01-21,Memphis Grizzlies,Atlanta Hawks,0,0.564,0.0,0.0,0.803,49.0,530.0,0.495,29.0,31.0,0.291,59.0,66.0,0.564,95.0,94.0,0.0,0.4921,
2026-01-21,New Orleans Pelicans,Detroit Pistons,0,0.312,0.0,0.0,0.312,0.0,486.0,0.252,30.0,34.0,0.219,62.0,68.0,0.228,84.0,89.0,0.0,0.2365,
2026-01-21,Milwaukee Bucks,Oklahoma City Thunder,0,0.223,0.0,0.0,0.226,0.0,424.0,0.03,18.0,38.0,0.031,51.0,69.0,0.002,77.0,99.0,0.0,0.2858,
2026-01-21,Sacramento Kings,Toronto Raptors,0,0.329,0.0,0.0,0.808,6.0,480.0,0.477,30.0,26.0,0.801,56.0,44.0,0.045,82.0,95.0,0.0,0.2834,
2026-01-22,Washington Wizards,Denver Nuggets,0,0.303,0.0,0.0,0.525,6.0,463.0,0.258,23.0,27.0,0.335,46.0,48.0,0.194,75.0,81.0,0.0,0.2392,
2026-01-22,Orlando Magic,Charlotte Hornets,0,0.686,0.0,0.0,0.744,9.0,444.0,0.33,9.0,21.0,0.047,41.0,62.0,0.001,67.0,97.0,0.0,0.536,
2026-01-22,Philadelphia 76ers,Houston Rockets,1,0.382,0.538,0.08,1.0,17.0,499.0,0.352,32.0,34.0,0.676,68.0,61.0,0.558,90.0,88.0,0.5,0.4847,
2026-01-22,Dallas Mavericks,Golden State Warriors,1,0.405,1.0,0.168,1.0,31.0,520.0,0.353,24.0,27.0,0.617,55.0,50.0,0.246,84.0,89.0,1.0,0.3949,
2026-01-22,Minnesota Timberwolves,Chicago Bulls,0,0.775,0.0,0.0,0.933,21.0,490.0,0.791,26.0,22.0,0.676,61.0,60.0,0.424,90.0,93.0,0.0,0.6754,
2026-01-22,Utah Jazz,San Antonio Spurs,0,0.186,0.0,0.0,0.456,0.0,452.0,0.254,31.0,31.0,0.077,53.0,65.0,0.202,92.0,97.0,0.0,0.2935,
2026-01-22,LA Clippers,Los Angeles Lakers,1,0.567,1.0,0.452,1.0,12.0,450.0,0.631,22.0,20.0,0.81,51.0,42.0,0.964,86.0,72.0,1.0,0.4214,
2026-01-22,Portland Trail Blazers,Miami Heat,1,0.559,0.999,0.442,1.0,8.0,475.0,0.701,35.0,29.0,0.568,64.0,63.0,0.916,103.0,92.0,0.999,0.4882,
2026-01-23,Detroit Pistons,Houston Rockets,0,0.54,0.0,0.0,0.632,19.0,496.0,0.3,20.0,28.0,0.515,52.0,52.0,0.037,72.0,86.0,0.0,0.5726,
2026-01-23,Brooklyn Nets,Boston Celtics,0,0.252,0.0,0.0,0.986,40.0,570.0,0.3,28.0,28.0,0.648,53.0,44.0,0.58,81.0,78.0,0.12,0.2833,
2026-01-23,Atlanta Hawks,Phoenix Suns,1,0.433,1.0,0.152,1.0,29.0,439.0,0.383,0.0,3.0,0.647,64.0,59.0,0.171,84.0,91.0,1.0,0.4318,
2026-01-23,Cleveland Cavaliers,Sacramento Kings,1,0.808,1.0,0.382,1.0,6.0,474.0,0.74,35.0,35.0,0.71,44.0,44.0,0.907,102.0,93.0,1.0,0.7335,
2026-01-23,Oklahoma City Thunder,Indiana Pacers,0,0.939,0.0,0.0,0.944,23.0,508.0,0.671,28.0,39.0,0.658,53.0,58.0,0.456,85.0,89.0,0.0,0.7968,
2026-01-23,Memphis Grizzlies,New Orleans Pelicans,0,0.65,0.0,0.0,0.953,17.0,512.0,0.607,30.0,30.0,0.727,65.0,60.0,0.859,101.0,93.0,0.0,0.6245,
2026-01-23,Milwaukee Bucks,Denver Nuggets,0,0.68,0.0,0.0,0.762,15.0,474.0,0.631,21.0,21.0,0.378,42.0,48.0,0.037,63.0,78.0,0.0,0.3102,
2026-01-23,Portland Trail Blazers,Toronto Raptors,0,0.4,0.0,0.0,0.559,8.0,475.0,0.251,12.0,19.0,0.233,43.0,50.0,0.376,74.0,76.0,0.0,0.4341,
2026-01-24,Philadelphia 76ers,New York Knicks,0,0.408,0.0,0.0,0.682,12.0,504.0,0.438,34.0,34.0,0.631,55.0,50.0,0.056,77.0,90.0,0.0,0.4965,
2026-01-24,Minnesota Timberwolves,Golden State Warriors,0,,,,,,,,,,,,,,,,,0.6148,
2026-01-24,Charlotte Hornets,Washington Wizards,1,0.833,1.0,0.729,1.0,0.0,461.0,0.792,35.0,34.0,0.877,66.0,58.0,0.96,93.0,81.0,1.0,0.6221,
2026-01-24,Orlando Magic,Cleveland Cavaliers,0,0.47,0.0,0.0,0.543,12.0,475.0,0.472,21.0,22.0,0.261,48.0,55.0,0.079,68.0,79.0,0.0,0.4318,
2026-01-24,Chicago Bulls,Boston Celtics,1,0.345,1.0,0.173,1.0,21.0,432.0,0.432,30.0,28.0,0.232,52.0,58.0,0.597,88.0,85.0,1.0,0.4376,
2026-01-24,Dallas Mavericks,Los Angeles Lakers,0,0.46,0.0,0.0,0.988,26.0,515.0,0.228,25.0,34.0,0.119,52.0,65.0,0.513,77.0,77.0,0.0,0.3771,
2026-01-24,Utah Jazz,Miami Heat,0,0.269,0.0,0.0,0.446,0.0,554.0,0.288,34.0,35.0,0.02,52.0,73.0,0.007,89.0,108.0,0.0,0.2882,
2026-01-25,Detroit Pistons,Sacramento Kings,1,0.839,1.0,0.623,1.0,0.0,498.0,0.72,24.0,27.0,0.913,71.0,61.0,0.974,93.0,77.0,1.0,0.7522,
2026-01-25,Minnesota Timberwolves,Golden State Warriors,0,0.684,0.0,0.0,0.726,17.0,493.0,0.493,19.0,24.0,0.557,46.0,47.0,0.003,63.0,85.0,0.0,0.5879,
2026-01-25,Oklahoma City Thunder,Toronto Raptors,0,0.805,0.0,0.0,0.88,15.0,476.0,0.833,30.0,25.0,0.684,42.0,43.0,0.68,81.0,79.0,0.0,0.6867,
2026-01-25,San Antonio Spurs,New Orleans Pelicans,0,0.803,0.0,0.0,0.878,11.0,515.0,0.797,28.0,25.0,0.363,47.0,56.0,0.052,68.0,82.0,0.0,0.7678,
2026-01-25,Phoenix Suns,Miami Heat,0,0.606,0.0,0.0,0.659,7.0,524.0,0.278,21.0,32.0,0.228,48.0,58.0,0.25,73.0,80.0,0.0,0.5721,
2026-01-25,LA Clippers,Brooklyn Nets,1,0.783,1.0,0.76,1.0,0.0,454.0,0.983,38.0,14.0,0.998,68.0,37.0,0.999,96.0,66.0,1.0,0.6613,
2026-01-26,Atlanta Hawks,Indiana Pacers,1,0.712,1.0,0.095,1.0,12.0,500.0,0.546,34.0,38.0,0.37,49.0,57.0,0.694,95.0,92.0,1.0,0.6641,
2026-01-26,Charlotte Hornets,Philadelphia 76ers,1,0.511,0.999,0.457,1.0,8.0,495.0,0.508,4.0,4.0,0.976,60.0,37.0,0.999,109.0,59.0,0.999,0.5051,
2026-01-26,Cleveland Cavaliers,Orlando Magic,1,0.654,1.0,0.268,1.0,12.0,469.0,0.365,22.0,30.0,0.729,61.0,56.0,0.907,91.0,81.0,1.0,0.5825,
2026-01-26,Boston Celtics,Portland Trail Blazers,1,0.702,1.0,0.697,1.0,0.0,503.0,0.965,32.0,11.0,0.937,52.0,37.0,0.944,52.0,37.0,1.0,0.7014,
2026-01-26,Chicago Bulls,Los Angeles Lakers,0,0.404,0.0,0.0,0.578,14.0,446.0,0.327,31.0,35.0,0.107,56.0,69.0,0.027,89.0,104.0,0.0,0.4361,
2026-01-26,Houston Rockets,Memphis Grizzlies,1,0.761,1.0,0.188,1.0,24.0,521.0,0.673,23.0,24.0,0.537,51.0,54.0,0.518,76.0,77.0,1.0,0.6628,
2026-01-26,Minnesota Timberwolves,Golden State Warriors,1,0.695,0.999,0.467,1.0,6.0,487.0,0.67,21.0,20.0,0.933,53.0,38.0,0.989,75.0,57.0,0.999,0.6092,
2026-01-27,Washington Wizards,Portland Trail Blazers,1,0.307,1.0,0.158,1.0,21.0,548.0,0.294,26.0,28.0,0.649,60.0,53.0,0.401,86.0,87.0,1.0,0.3074,0.9995
2026-01-27,New York Knicks,Sacramento Kings,1,0.863,1.0,0.597,1.0,0.0,437.0,0.929,36.0,26.0,0.746,52.0,51.0,0.638,72.0,72.0,1.0,0.7446,0.9995
2026-01-27,Oklahoma City Thunder,New Orleans Pelicans,1,0.88,1.0,0.689,1.0,0.0,507.0,0.869,16.0,12.0,0.908,37.0,28.0,0.935,79.0,69.0,1.0,0.7931,0.9895
